"year","unitid","inst_name","state_name","years_after_entry","earnings_mean"
"2005","148627","Saint Xavier University","Illinois","8","50000"
"2005","148654","University of Illinois at Springfield","Illinois","6","36600"
"2005","148654","University of Illinois at Springfield","Illinois","8","42000"
"2005","148724","Seabury-Western Theological Seminary","Illinois","8","Suppressed data"
"2005","148849","Shimer College","Illinois","6","Suppressed data"
"2005","148849","Shimer College","Illinois","8","Suppressed data"
"2005","148876","Saint Augustine College","Illinois","6","26900"
"2005","148876","Saint Augustine College","Illinois","8","28300"
"2005","148885","University of Saint Mary of the Lake","Illinois","6","Suppressed data"
"2005","148982","Spertus College","Illinois","6","Suppressed data"
"2005","149028","Saint Anthony College of Nursing","Illinois","6","Suppressed data"
"2005","149028","Saint Anthony College of Nursing","Illinois","8","Suppressed data"
"2005","149222","Southern Illinois University Carbondale","Illinois","6","38700"
"2005","149222","Southern Illinois University Carbondale","Illinois","8","44500"
"2005","149231","Southern Illinois University Edwardsville","Illinois","6","37500"
"2005","149231","Southern Illinois University Edwardsville","Illinois","8","42100"
"2005","149329","Telshe Yeshiva-Chicago","Illinois","6","Suppressed data"
"2005","149329","Telshe Yeshiva-Chicago","Illinois","8","Suppressed data"
"2005","149505","Trinity Christian College","Illinois","6","37500"
"2005","149505","Trinity Christian College","Illinois","8","42600"
"2005","149514","Trinity International University","Illinois","6","34700"
"2005","149514","Trinity International University","Illinois","8","40100"
"2005","149639","Vandercook College of Music","Illinois","6","Suppressed data"
"2005","149639","Vandercook College of Music","Illinois","8","Suppressed data"
"2005","149772","Western Illinois University","Illinois","6","38100"
"2005","149772","Western Illinois University","Illinois","8","42000"
"2005","149781","Wheaton College","Illinois","6","38000"
"2005","149781","Wheaton College","Illinois","8","45700"
"2005","156189","Alice Lloyd College","Kentucky","6","26700"
"2005","156189","Alice Lloyd College","Kentucky","8","31900"
"2005","156213","Asbury College","Kentucky","6","31700"
"2005","156213","Asbury College","Kentucky","8","34800"
"2005","156222","Asbury Theological Seminary","Kentucky","6","Suppressed data"
"2005","156222","Asbury Theological Seminary","Kentucky","8","43400"
"2005","156286","Bellarmine University","Kentucky","6","39800"
"2005","156286","Bellarmine University","Kentucky","8","47500"
"2005","156295","Berea College","Kentucky","6","27700"
"2005","156295","Berea College","Kentucky","8","31100"
"2005","156356","Brescia University","Kentucky","6","32800"
"2005","156356","Brescia University","Kentucky","8","38300"
"2005","156365","Campbellsville University","Kentucky","6","28300"
"2005","156365","Campbellsville University","Kentucky","8","32000"
"2005","156408","Centre College","Kentucky","6","36900"
"2005","156408","Centre College","Kentucky","8","53200"
"2005","156417","Clear Creek Baptist Bible College","Kentucky","6","32300"
"2005","156417","Clear Creek Baptist Bible College","Kentucky","8","34700"
"2005","156541","University of the Cumberlands","Kentucky","6","30800"
"2005","156541","University of the Cumberlands","Kentucky","8","35700"
"2005","156620","Eastern Kentucky University","Kentucky","6","31000"
"2005","156620","Eastern Kentucky University","Kentucky","8","35200"
"2005","156745","Georgetown College","Kentucky","6","37500"
"2005","156745","Georgetown College","Kentucky","8","41300"
"2005","157030","Kentucky Mountain Bible College","Kentucky","6","Suppressed data"
"2005","157030","Kentucky Mountain Bible College","Kentucky","8","Suppressed data"
"2005","157058","Kentucky State University","Kentucky","6","27900"
"2005","157058","Kentucky State University","Kentucky","8","32700"
"2005","157076","Kentucky Wesleyan College","Kentucky","6","32100"
"2005","157076","Kentucky Wesleyan College","Kentucky","8","38000"
"2005","157085","University of Kentucky","Kentucky","6","39800"
"2005","157085","University of Kentucky","Kentucky","8","45700"
"2005","157100","Kentucky Christian University","Kentucky","6","27900"
"2005","157100","Kentucky Christian University","Kentucky","8","28700"
"2005","157207","Lexington Theological Seminary","Kentucky","6","Suppressed data"
"2005","157216","Lindsey Wilson College","Kentucky","6","25200"
"2005","157216","Lindsey Wilson College","Kentucky","8","27300"
"2005","157289","University of Louisville","Kentucky","6","36300"
"2005","157289","University of Louisville","Kentucky","8","40500"
"2005","157298","Louisville Presbyterian Theological Seminary","Kentucky","6","Suppressed data"
"2005","157298","Louisville Presbyterian Theological Seminary","Kentucky","8","Suppressed data"
"2005","157359","Mid-Continent University","Kentucky","6","42300"
"2005","157359","Mid-Continent University","Kentucky","8","43200"
"2005","157377","Midway College","Kentucky","6","37100"
"2005","157377","Midway College","Kentucky","8","37100"
"2005","157386","Morehead State University","Kentucky","6","29500"
"2005","157386","Morehead State University","Kentucky","8","33800"
"2005","157401","Murray State University","Kentucky","6","32000"
"2005","157401","Murray State University","Kentucky","8","37200"
"2005","157447","Northern Kentucky University","Kentucky","6","33800"
"2005","157447","Northern Kentucky University","Kentucky","8","37400"
"2005","157535","Pikeville College","Kentucky","6","30400"
"2005","157535","Pikeville College","Kentucky","8","32500"
"2005","157632","Saint Catharine College","Kentucky","6","31900"
"2005","157632","Saint Catharine College","Kentucky","8","31500"
"2005","157757","Spalding University","Kentucky","6","39900"
"2005","157757","Spalding University","Kentucky","8","43800"
"2005","157809","Thomas More College","Kentucky","6","46800"
"2005","157809","Thomas More College","Kentucky","8","48600"
"2005","157818","Transylvania University","Kentucky","6","35800"
"2005","157818","Transylvania University","Kentucky","8","42600"
"2005","157863","Union College","Kentucky","6","32100"
"2005","157863","Union College","Kentucky","8","34300"
"2005","157951","Western Kentucky University","Kentucky","6","31600"
"2005","157951","Western Kentucky University","Kentucky","8","35100"
"2005","260947","Christian Life College","Illinois","6","Suppressed data"
"2005","260947","Christian Life College","Illinois","8","Suppressed data"
"2005","260956","Knowledge Systems Institute","Illinois","6","Suppressed data"
"2005","260956","Knowledge Systems Institute","Illinois","8","Suppressed data"
"2005","364131","St Johns Hospital School of Dietetics","Illinois","6","Suppressed data"
"2005","364131","St Johns Hospital School of Dietetics","Illinois","8","Suppressed data"
"2005","437866","Union College-Bennett Center","Kentucky","6","32100"
"2005","437866","Union College-Bennett Center","Kentucky","8","34300"
"2005","446969","New York Institute of Technology-Ellis College","Illinois","6","43300"
"2005","446969","New York Institute of Technology-Ellis College","Illinois","8","49800"
"2004","143048","SCHOOL OF THE ART INSTITUTE OF CHICAGO","Illinois","7","30200"
"2004","143084","AUGUSTANA COLLEGE","Illinois","7","47200"
"2004","143118","AURORA UNIVERSITY","Illinois","7","43100"
"2004","143163","BARAT COLLEGE","Illinois","7","36900"
"2004","143288","BLACKBURN COLLEGE","Illinois","7","35800"
"2004","143297","BLESSING RIEMAN COLLEGE OF NURSING","Illinois","7","Suppressed data"
"2004","143358","BRADLEY UNIVERSITY","Illinois","7","48900"
"2004","143853","MIDWESTERN UNIVERSITY","Illinois","7","96300"
"2004","143978","CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY","Illinois","7","Suppressed data"
"2004","144005","CHICAGO STATE UNIVERSITY","Illinois","7","35300"
"2004","144050","UNIVERSITY OF CHICAGO","Illinois","7","66300"
"2004","144281","COLUMBIA COLLEGE CHICAGO","Illinois","7","32500"
"2004","144351","CONCORDIA UNIVERSITY","Illinois","7","43200"
"2004","144740","DEPAUL UNIVERSITY","Illinois","7","49200"
"2004","144883","EAST-WEST UNIVERSITY","Illinois","7","23600"
"2004","144892","EASTERN ILLINOIS UNIVERSITY","Illinois","7","40100"
"2004","144962","ELMHURST COLLEGE","Illinois","7","48300"
"2004","144971","EUREKA COLLEGE","Illinois","7","39600"
"2004","145275","GARRETT-EVANGELICAL THEOLOGICAL SEMINARY","Illinois","7","Suppressed data"
"2004","145336","GOVERNORS STATE UNIVERSITY","Illinois","7","42100"
"2004","145372","GREENVILLE COLLEGE","Illinois","7","38400"
"2004","145497","HEBREW THEOLOGICAL COLLEGE","Illinois","7","Suppressed data"
"2004","145558","ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE","Illinois","7","Suppressed data"
"2004","145600","UNIVERSITY OF ILLINOIS AT CHICAGO","Illinois","7","47200"
"2004","145619","BENEDICTINE UNIVERSITY","Illinois","7","50600"
"2004","145628","ILLINOIS COLLEGE OF OPTOMETRY","Illinois","7","Suppressed data"
"2004","145637","UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN","Illinois","7","54300"
"2004","145646","ILLINOIS WESLEYAN UNIVERSITY","Illinois","7","50800"
"2004","145691","ILLINOIS COLLEGE","Illinois","7","36300"
"2004","145725","ILLINOIS INSTITUTE OF TECHNOLOGY","Illinois","7","66300"
"2004","145813","ILLINOIS STATE UNIVERSITY","Illinois","7","42800"
"2004","146339","JUDSON COLLEGE","Illinois","7","45000"
"2004","146393","KENDALL COLLEGE","Illinois","7","39500"
"2004","146427","KNOX COLLEGE","Illinois","7","40900"
"2004","146481","LAKE FOREST COLLEGE","Illinois","7","45300"
"2004","146533","LAKEVIEW COLLEGE OF NURSING","Illinois","7","Suppressed data"
"2004","146612","LEWIS UNIVERSITY","Illinois","7","49000"
"2004","146621","LEXINGTON COLLEGE","Illinois","7","Suppressed data"
"2004","146667","LINCOLN CHRISTIAN COLLEGE AND SEMINARY","Illinois","7","26700"
"2004","146676","LINCOLN COLLEGE","Illinois","7","29500"
"2004","146719","LOYOLA UNIVERSITY CHICAGO","Illinois","7","48500"
"2004","146755","TRINITY COLLEGE OF NURSING AND HEALTH SCIENCES","Illinois","7","43700"
"2004","146825","MACMURRAY COLLEGE","Illinois","7","37500"
"2004","147013","MCKENDREE COLLEGE","Illinois","7","43800"
"2004","147244","MILLIKIN UNIVERSITY","Illinois","7","39000"
"2004","147341","MONMOUTH COLLEGE","Illinois","7","38100"
"2004","147518","NATIVE AMERICAN EDUCATIONAL SERVICES COLLEGE INC","Illinois","7","Suppressed data"
"2004","147536","NATIONAL-LOUIS UNIVERSITY","Illinois","7","51900"
"2004","147590","NATIONAL UNIVERSITY OF HEALTH SCIENCES","Illinois","7","Suppressed data"
"2004","147660","NORTH CENTRAL COLLEGE","Illinois","7","45700"
"2004","147679","NORTH PARK UNIVERSITY","Illinois","7","43900"
"2004","147703","NORTHERN ILLINOIS UNIVERSITY","Illinois","7","43900"
"2004","147767","NORTHWESTERN UNIVERSITY","Illinois","7","62500"
"2004","147776","NORTHEASTERN ILLINOIS UNIVERSITY","Illinois","7","35700"
"2004","147828","OLIVET NAZARENE UNIVERSITY","Illinois","7","40600"
"2004","148131","QUINCY UNIVERSITY","Illinois","7","37900"
"2004","148335","ROBERT MORRIS COLLEGE","Illinois","7","34200"
"2004","148405","ROCKFORD COLLEGE","Illinois","7","39500"
"2004","148487","ROOSEVELT UNIVERSITY","Illinois","7","42200"
